user_id,created_at,company_id,language,activated_at,state,"(user_id, created_at, company_id, language, activated_at, state)"
12451,14/05/14 18:34,9216,english,14/05/14 18:36,active,"('12451','41773.7736111111','9216','english','41773.775','active'),"
12452,14/05/14 10:32,3,english,14/05/14 10:33,active,"('12452','41773.4388888889','3','english','41773.4395833333','active'),"
12454,14/05/14 15:33,2,russian,14/05/14 15:35,active,"('12454','41773.6479166667','2','russian','41773.6493055556','active'),"
12456,14/05/14 14:26,469,english,14/05/14 14:27,active,"('12456','41773.6013888889','469','english','41773.6020833333','active'),"
12460,14/05/14 17:49,1,english,14/05/14 17:51,active,"('12460','41773.7423611111','1','english','41773.74375','active'),"
12462,14/05/14 10:51,4459,english,14/05/14 10:52,active,"('12462','41773.4520833333','4459','english','41773.4527777778','active'),"
12463,14/05/14 15:29,8916,english,14/05/14 15:31,active,"('12463','41773.6451388889','8916','english','41773.6465277778','active'),"
12464,14/05/14 16:40,1170,chinese,14/05/14 16:42,active,"('12464','41773.6944444444','1170','chinese','41773.6958333333','active'),"
12468,14/05/14 9:09,10030,english,14/05/14 9:11,active,"('12468','41773.38125','10030','english','41773.3826388889','active'),"
12470,14/05/14 17:58,5040,english,14/05/14 18:00,active,"('12470','41773.7486111111','5040','english','41773.75','active'),"
12471,14/05/14 23:30,3363,russian,14/05/14 23:31,active,"('12471','41773.9791666667','3363','russian','41773.9798611111','active'),"
12472,14/05/14 14:02,4894,japanese,14/05/14 14:03,active,"('12472','41773.5847222222','4894','japanese','41773.5854166667','active'),"
12473,14/05/14 12:31,7315,english,14/05/14 12:33,active,"('12473','41773.5215277778','7315','english','41773.5229166667','active'),"
12474,14/05/14 22:52,10625,english,14/05/14 22:53,active,"('12474','41773.9527777778','10625','english','41773.9534722222','active'),"
12477,14/05/14 9:33,4390,english,14/05/14 9:34,active,"('12477','41773.3979166667','4390','english','41773.3986111111','active'),"
12478,14/05/14 13:38,1,english,14/05/14 13:40,active,"('12478','41773.5680555556','1','english','41773.5694444444','active'),"
12480,14/05/14 9:56,2013,russian,14/05/14 9:57,active,"('12480','41773.4138888889','2013','russian','41773.4145833333','active'),"
12481,14/05/14 10:13,6301,arabic,14/05/14 10:15,active,"('12481','41773.4256944444','6301','arabic','41773.4270833333','active'),"
12483,14/05/14 13:00,3,german,14/05/14 13:01,active,"('12483','41773.5416666667','3','german','41773.5423611111','active'),"
12486,15/05/14 13:38,1873,english,15/05/14 13:40,active,"('12486','41774.5680555556','1873','english','41774.5694444444','active'),"
12487,15/05/14 7:21,5980,chinese,15/05/14 7:22,active,"('12487','41774.30625','5980','chinese','41774.3069444444','active'),"
12488,15/05/14 12:00,8728,spanish,15/05/14 12:01,active,"('12488','41774.5','8728','spanish','41774.5006944444','active'),"
12490,15/05/14 17:40,30,spanish,15/05/14 17:41,active,"('12490','41774.7361111111','30','spanish','41774.7368055556','active'),"
12492,15/05/14 4:27,2217,english,15/05/14 4:29,active,"('12492','41774.1854166667','2217','english','41774.1868055556','active'),"
12493,15/05/14 10:21,5183,english,15/05/14 10:22,active,"('12493','41774.43125','5183','english','41774.4319444444','active'),"
12496,15/05/14 16:52,343,english,15/05/14 16:53,active,"('12496','41774.7027777778','343','english','41774.7034722222','active'),"
12497,15/05/14 23:05,150,english,15/05/14 23:07,active,"('12497','41774.9618055556','150','english','41774.9631944444','active'),"
12499,15/05/14 15:59,140,chinese,15/05/14 16:00,active,"('12499','41774.6659722222','140','chinese','41774.6666666667','active'),"
12501,15/05/14 5:15,754,arabic,15/05/14 5:16,active,"('12501','41774.21875','754','arabic','41774.2194444444','active'),"
12503,15/05/14 7:30,5467,japanese,15/05/14 7:31,active,"('12503','41774.3125','5467','japanese','41774.3131944444','active'),"
12505,15/05/14 9:48,4,english,15/05/14 9:50,active,"('12505','41774.4083333333','4','english','41774.4097222222','active'),"
12506,15/05/14 16:48,11853,english,15/05/14 16:49,active,"('12506','41774.7','11853','english','41774.7006944444','active'),"
12509,15/05/14 8:23,11288,russian,15/05/14 8:24,active,"('12509','41774.3493055556','11288','russian','41774.35','active'),"
12510,15/05/14 15:20,10602,italian,15/05/14 15:21,active,"('12510','41774.6388888889','10602','italian','41774.6395833333','active'),"
12512,15/05/14 20:55,6095,japanese,15/05/14 20:56,active,"('12512','41774.8715277778','6095','japanese','41774.8722222222','active'),"
12515,15/05/14 17:26,567,english,15/05/14 17:27,active,"('12515','41774.7263888889','567','english','41774.7270833333','active'),"
12516,15/05/14 14:33,3,english,15/05/14 14:34,active,"('12516','41774.60625','3','english','41774.6069444444','active'),"
12517,15/05/14 16:48,5178,english,15/05/14 16:50,active,"('12517','41774.7','5178','english','41774.7013888889','active'),"
12518,15/05/14 15:55,17,english,15/05/14 15:56,active,"('12518','41774.6631944444','17','english','41774.6638888889','active'),"
12519,15/05/14 7:53,1042,italian,15/05/14 7:54,active,"('12519','41774.3284722222','1042','italian','41774.3291666667','active'),"
12521,15/05/14 18:17,3,english,15/05/14 18:19,active,"('12521','41774.7618055556','3','english','41774.7631944444','active'),"
12522,15/05/14 15:40,912,english,15/05/14 15:41,active,"('12522','41774.6527777778','912','english','41774.6534722222','active'),"
12524,15/05/14 18:24,1740,english,15/05/14 18:26,active,"('12524','41774.7666666667','1740','english','41774.7680555556','active'),"
12526,15/05/14 15:12,1,french,15/05/14 15:14,active,"('12526','41774.6333333333','1','french','41774.6347222222','active'),"
12527,15/05/14 7:01,12,french,15/05/14 7:03,active,"('12527','41774.2923611111','12','french','41774.29375','active'),"
12529,15/05/14 15:50,7,english,15/05/14 15:51,active,"('12529','41774.6597222222','7','english','41774.6604166667','active'),"
12530,15/05/14 8:00,478,french,15/05/14 8:01,active,"('12530','41774.3333333333','478','french','41774.3340277778','active'),"
12531,15/05/14 12:18,9668,french,15/05/14 12:19,active,"('12531','41774.5125','9668','french','41774.5131944444','active'),"
12534,15/05/14 16:32,7309,french,15/05/14 16:33,active,"('12534','41774.6888888889','7309','french','41774.6895833333','active'),"
12537,15/05/14 8:01,2,arabic,15/05/14 8:03,active,"('12537','41774.3340277778','2','arabic','41774.3354166667','active'),"
12539,15/05/14 6:10,12844,arabic,15/05/14 6:12,active,"('12539','41774.2569444444','12844','arabic','41774.2583333333','active'),"
12541,15/05/14 10:07,83,english,15/05/14 10:08,active,"('12541','41774.4215277778','83','english','41774.4222222222','active'),"
12543,15/05/14 14:11,130,spanish,15/05/14 14:12,active,"('12543','41774.5909722222','130','spanish','41774.5916666667','active'),"
12544,15/05/14 17:57,4322,english,15/05/14 17:59,active,"('12544','41774.7479166667','4322','english','41774.7493055556','active'),"
12545,15/05/14 11:29,5667,english,15/05/14 11:31,active,"('12545','41774.4784722222','5667','english','41774.4798611111','active'),"
12547,15/05/14 16:26,2242,english,15/05/14 16:27,active,"('12547','41774.6847222222','2242','english','41774.6854166667','active'),"
12548,15/05/14 3:35,1,portugese,15/05/14 3:37,active,"('12548','41774.1493055556','1','portugese','41774.1506944444','active'),"
12550,16/05/14 14:16,64,english,16/05/14 14:17,active,"('12550','41775.5944444444','64','english','41775.5951388889','active'),"
12551,16/05/14 15:45,7524,english,16/05/14 15:47,active,"('12551','41775.65625','7524','english','41775.6576388889','active'),"
12553,16/05/14 11:31,743,japanese,16/05/14 11:32,active,"('12553','41775.4798611111','743','japanese','41775.4805555556','active'),"
12554,16/05/14 9:29,3303,russian,16/05/14 9:30,active,"('12554','41775.3951388889','3303','russian','41775.3958333333','active'),"
12558,16/05/14 13:55,12440,chinese,16/05/14 13:56,active,"('12558','41775.5798611111','12440','chinese','41775.5805555556','active'),"
12560,16/05/14 12:17,3729,english,16/05/14 12:18,active,"('12560','41775.5118055556','3729','english','41775.5125','active'),"
12562,16/05/14 12:44,80,english,16/05/14 12:46,active,"('12562','41775.5305555556','80','english','41775.5319444444','active'),"
12564,16/05/14 14:30,581,english,16/05/14 14:31,active,"('12564','41775.6041666667','581','english','41775.6048611111','active'),"
12565,16/05/14 14:57,18,spanish,16/05/14 14:59,active,"('12565','41775.6229166667','18','spanish','41775.6243055556','active'),"
12567,16/05/14 16:10,408,french,16/05/14 16:11,active,"('12567','41775.6736111111','408','french','41775.6743055556','active'),"
12569,16/05/14 16:05,7389,chinese,16/05/14 16:07,active,"('12569','41775.6701388889','7389','chinese','41775.6715277778','active'),"
12570,16/05/14 17:47,9195,japanese,16/05/14 17:49,active,"('12570','41775.7409722222','9195','japanese','41775.7423611111','active'),"
12571,16/05/14 11:34,8339,english,16/05/14 11:35,active,"('12571','41775.4819444444','8339','english','41775.4826388889','active'),"
12573,16/05/14 7:13,9866,chinese,16/05/14 7:15,active,"('12573','41775.3006944444','9866','chinese','41775.3020833333','active'),"
12574,16/05/14 17:23,6576,japanese,16/05/14 17:25,active,"('12574','41775.7243055556','6576','japanese','41775.7256944444','active'),"
12576,16/05/14 17:14,6686,english,16/05/14 17:16,active,"('12576','41775.7180555556','6686','english','41775.7194444444','active'),"
12577,16/05/14 14:53,10536,english,16/05/14 14:55,active,"('12577','41775.6201388889','10536','english','41775.6215277778','active'),"
12578,16/05/14 14:08,5320,english,16/05/14 14:10,active,"('12578','41775.5888888889','5320','english','41775.5902777778','active'),"
12582,16/05/14 20:59,1130,german,16/05/14 21:00,active,"('12582','41775.8743055556','1130','german','41775.875','active'),"
12584,16/05/14 14:53,24,english,16/05/14 14:54,active,"('12584','41775.6201388889','24','english','41775.6208333333','active'),"
12585,16/05/14 11:53,1,english,16/05/14 11:54,active,"('12585','41775.4951388889','1','english','41775.4958333333','active'),"
12586,16/05/14 0:29,11266,english,16/05/14 0:31,active,"('12586','41775.0201388889','11266','english','41775.0215277778','active'),"
12589,16/05/14 22:16,2704,english,16/05/14 22:17,active,"('12589','41775.9277777778','2704','english','41775.9284722222','active'),"
12591,16/05/14 12:33,10470,english,16/05/14 12:35,active,"('12591','41775.5229166667','10470','english','41775.5243055556','active'),"
12593,16/05/14 12:45,2946,german,16/05/14 12:46,active,"('12593','41775.53125','2946','german','41775.5319444444','active'),"
12594,16/05/14 17:12,116,english,16/05/14 17:13,active,"('12594','41775.7166666667','116','english','41775.7173611111','active'),"
12595,16/05/14 9:54,10795,french,16/05/14 9:56,active,"('12595','41775.4125','10795','french','41775.4138888889','active'),"
12599,16/05/14 10:31,5611,italian,16/05/14 10:32,active,"('12599','41775.4381944444','5611','italian','41775.4388888889','active'),"
12600,16/05/14 0:15,8559,english,16/05/14 0:16,active,"('12600','41775.0104166667','8559','english','41775.0111111111','active'),"
12603,16/05/14 18:48,6788,arabic,16/05/14 18:49,active,"('12603','41775.7833333333','6788','arabic','41775.7840277778','active'),"
12604,16/05/14 17:50,423,russian,16/05/14 17:51,active,"('12604','41775.7430555556','423','russian','41775.74375','active'),"
12605,16/05/14 14:48,11,french,16/05/14 14:49,active,"('12605','41775.6166666667','11','french','41775.6173611111','active'),"
12607,16/05/14 11:10,9506,english,16/05/14 11:11,active,"('12607','41775.4652777778','9506','english','41775.4659722222','active'),"
12608,16/05/14 18:05,12759,indian,16/05/14 18:07,active,"('12608','41775.7534722222','12759','indian','41775.7548611111','active'),"
12610,16/05/14 13:19,7648,french,16/05/14 13:21,active,"('12610','41775.5548611111','7648','french','41775.55625','active'),"
12611,16/05/14 16:33,574,english,16/05/14 16:35,active,"('12611','41775.6895833333','574','english','41775.6909722222','active'),"
12613,17/05/14 13:39,12315,spanish,17/05/14 13:41,active,"('12613','41776.56875','12315','spanish','41776.5701388889','active'),"
12615,17/05/14 12:50,8259,english,17/05/14 12:51,active,"('12615','41776.5347222222','8259','english','41776.5354166667','active'),"
12617,17/05/14 3:27,28,english,17/05/14 3:28,active,"('12617','41776.14375','28','english','41776.1444444444','active'),"
12621,17/05/14 0:42,95,english,17/05/14 0:43,active,"('12621','41776.0291666667','95','english','41776.0298611111','active'),"
12627,17/05/14 18:02,7,spanish,17/05/14 18:04,active,"('12627','41776.7513888889','7','spanish','41776.7527777778','active'),"
12628,17/05/14 13:35,1866,indian,17/05/14 13:37,active,"('12628','41776.5659722222','1866','indian','41776.5673611111','active'),"
12630,17/05/14 7:20,9345,english,17/05/14 7:22,active,"('12630','41776.3055555556','9345','english','41776.3069444444','active'),"
12632,18/05/14 13:55,2284,english,18/05/14 13:56,active,"('12632','41777.5798611111','2284','english','41777.5805555556','active'),"
12633,18/05/14 13:39,11071,english,18/05/14 13:41,active,"('12633','41777.56875','11071','english','41777.5701388889','active'),"
12636,18/05/14 16:07,3335,arabic,18/05/14 16:09,active,"('12636','41777.6715277778','3335','arabic','41777.6729166667','active'),"
12637,18/05/14 8:56,60,english,18/05/14 8:58,active,"('12637','41777.3722222222','60','english','41777.3736111111','active'),"
12640,18/05/14 13:33,47,english,18/05/14 13:34,active,"('12640','41777.5645833333','47','english','41777.5652777778','active'),"
12641,18/05/14 14:56,431,indian,18/05/14 14:57,active,"('12641','41777.6222222222','431','indian','41777.6229166667','active'),"
12648,18/05/14 18:43,35,russian,18/05/14 18:45,active,"('12648','41777.7798611111','35','russian','41777.78125','active'),"
12652,19/05/14 14:16,4859,german,19/05/14 14:18,active,"('12652','41778.5944444444','4859','german','41778.5958333333','active'),"
12654,19/05/14 16:25,4535,chinese,19/05/14 16:26,active,"('12654','41778.6840277778','4535','chinese','41778.6847222222','active'),"
12655,19/05/14 10:50,760,english,19/05/14 10:51,active,"('12655','41778.4513888889','760','english','41778.4520833333','active'),"
12656,19/05/14 13:56,24,english,19/05/14 13:57,active,"('12656','41778.5805555556','24','english','41778.58125','active'),"
12658,19/05/14 13:51,12223,spanish,19/05/14 13:53,active,"('12658','41778.5770833333','12223','spanish','41778.5784722222','active'),"
12660,19/05/14 11:41,4358,english,19/05/14 11:43,active,"('12660','41778.4868055556','4358','english','41778.4881944444','active'),"
12662,19/05/14 10:15,10549,english,19/05/14 10:16,active,"('12662','41778.4270833333','10549','english','41778.4277777778','active'),"
12663,19/05/14 17:32,80,french,19/05/14 17:33,active,"('12663','41778.7305555556','80','french','41778.73125','active'),"
12665,19/05/14 1:41,558,english,19/05/14 1:42,active,"('12665','41778.0701388889','558','english','41778.0708333333','active'),"
